"","ID","condition","spname"
"1822","150","micro_bare","Zygophyllum atriplicoides"
"1823","150","micro_bare","Ephedra foliata"
"1824","150","micro_bare","Eremodaucus lehmannii"
"1825","150","micro_bare","Bunium cylindricum"
"1826","150","micro_bare","Galium elegans"
"1827","150","micro_bare","Torginia latipholia"
"1828","150","micro_bare","Stachys trinervis"
"1829","150","micro_bare","Allium sp."
"1830","150","micro_bare","Astragalus brevidens"
"1831","150","micro_bare","Cousinia microcarpa"
"1832","150","micro_bare","Noaea mucronata"
"1833","150","micro_bare","Haplophyllum acutifolium"
"1834","150","micro_bare","Convolvulus lineatus"
"1835","150","micro_bare","Stachys lavandulifolia"
"1836","151","nurse","Pistacia lentiscus"
"1837","151","nurse","Rhamnus lycioides"
"1838","151","micro_nurse","Phillyrea latifolia"
"1839","151","micro_nurse","Rhamnus lycioides"
"1840","151","micro_nurse","Asparagus aphyllus"
"1841","151","micro_nurse","Ephedra foeminea"
"1842","151","micro_nurse","Capparis spinosa"
"1843","151","micro_nurse","Pistacia lentiscus"
"1844","151","micro_nurse","Prasium majus"
"1845","151","micro_nurse","Olea europaea"
"1846","151","micro_nurse","Phagnalon rupestre"
"1847","151","micro_nurse","Ballota undulata"
"1848","151","micro_bare","Capparis spinosa"
"1849","152","nurse","Olea europaea"
"1850","152","nurse","Capparis spinosa"
"1851","152","nurse","Rhamnus lycioides"
"1852","152","micro_nurse","Pistacia lentiscus"
"1853","152","micro_nurse","Rhamnus lycioides"
"1854","152","micro_nurse","Asparagus aphyllus"
"1855","152","micro_nurse","Ephedra foeminea"
"1856","152","micro_nurse","Prasium majus"
"1857","152","micro_nurse","Capparis spinosa"
"1858","152","micro_nurse","Sarcopoterium spinosum"
"1859","152","micro_nurse","Teucrium capitatum"
"1860","152","micro_nurse","Phagnalon rupestre"
"1861","152","micro_nurse","Amygdalus communis"
"1862","152","micro_bare","Sarcopoterium spinosum"
"1863","153","nurse","Sarcopoterium spinosum"
"1864","153","nurse","Rhamnus lycioides"
"1865","153","micro_nurse","Ballota undulata"
"1866","153","micro_nurse","Asparagus aphyllus"
"1867","153","micro_nurse","Echium judaeum"
"1868","153","micro_nurse","Ephedra foeminea"
"1869","153","micro_nurse","Teucrium capitatum"
"1870","153","micro_nurse","Ononis natrix"
"1871","153","micro_bare","Salvia dominica"
"1872","153","micro_bare","Polygonum equisetiforme"
"1873","153","micro_bare","Pallenis spinosa"
"1874","153","micro_bare","Piptatherum miliaceum"
"1875","153","micro_bare","Ononis natrix"
"1876","153","micro_bare","Ballota undulata"
"1877","153","micro_bare","Capparis spinosa"
"1878","153","micro_bare","Asparagus aphyllus"
"1879","154","nurse","Pistacia lentiscus"
"1880","154","micro_nurse","Rhamnus lycioides"
"1881","154","micro_nurse","Asparagus aphyllus"
"1882","154","micro_nurse","Prasium majus"
"1883","154","micro_nurse","Phagnalon rupestre"
"1884","154","micro_nurse","Hyparrhenia hirta"
"1885","154","micro_nurse","Phillyrea latifolia"
"1886","154","micro_nurse","Fumana arabica"
"1887","154","micro_nurse","Sarcopoterium spinosum"
"1888","154","micro_nurse","Ephedra foeminea"
"1889","154","micro_bare","Sarcopoterium spinosum"
"1890","154","micro_bare","Teucrium capitatum"
"1891","154","micro_bare","Fumana arabica"
"1892","154","micro_bare","Hyparrhenia hirta"
"1893","154","micro_bare","Echium judaeum"
"1894","154","micro_bare","Phagnalon rupestre"
"1895","154","micro_bare","Helichrysum sanguineum"
"1896","154","micro_bare","Prasium majus"
"1897","154","micro_bare","Phillyrea latifolia"
"1898","154","micro_bare","Rhamnus lycioides"
"1899","154","micro_bare","Ephedra foeminea"
"1900","154","micro_bare","Asparagus aphyllus"
"1901","155","nurse","Foeniculum vulgare"
"1902","155","micro_nurse","Capparis spinosa"
"1903","155","micro_bare","Capparis spinosa"
"1904","156","nurse","Foeniculum vulgare"
"1905","156","micro_bare","Capparis spinosa"
"1906","157","nurse","Foeniculum vulgare"
"1907","157","nurse","Origanum syriacum"
"1908","157","micro_nurse","Origanum syriacum"
"1909","157","micro_bare","Capparis spinosa"
"1910","158","nurse","Foeniculum vulgare"
"1911","158","nurse","Dianthus strictus"
"1912","158","micro_nurse","Dianthus strictus"
"1913","158","micro_nurse","Capparis spinosa"
"1914","158","micro_nurse","Hypericum triquetrifolium"
"1915","158","micro_bare","Capparis spinosa"
"1916","159","nurse","Thymelaea hirsuta"
"1917","159","nurse","Atractylis serratuloides"
"1918","159","micro_bare","Pituranthos tortuosus"
"1919","159","micro_bare","Teucrium capitatum"
"1920","159","micro_bare","Noaea mucronata"
"1921","160","nurse","Atractylis serratuloides"
"1922","160","micro_nurse","Noaea mucronata"
"1923","160","micro_nurse","Teucrium capitatum"
"1924","160","micro_bare","Teucrium capitatum"
"1925","160","micro_bare","Noaea mucronata"
"1926","160","micro_bare","Thymelaea hirsuta"
"1927","161","nurse","Noaea mucronata"
"1928","161","micro_nurse","Atractylis serratuloides"
"1929","161","micro_nurse","Teucrium capitatum"
"1930","161","micro_bare","Atractylis serratuloides"
"1931","161","micro_bare","Teucrium capitatum"
"1932","161","micro_bare","Thymelaea hirsuta"
"1933","162","nurse","Noaea mucronata"
"1934","162","nurse","Phagnalon rupestre"
"1935","162","micro_nurse","Atractylis serratuloides"
"1936","162","micro_nurse","Pituranthos tortuosus"
"1937","162","micro_bare","Teucrium capitatum"
"1938","162","micro_bare","Atractylis serratuloides"
"1939","193","nurse","Acacia hebeclada"
"1940","193","micro_nurse","Asparagus cooperi"
"1941","193","micro_nurse","Lycium bosciifolium"
"1942","193","micro_nurse","Pavonia burchellii"
"1943","193","micro_nurse","Momordica balsamina"
"1944","193","micro_nurse","Pergularia daemia"
"1945","193","micro_nurse","Pollichia campestris"
"1946","193","micro_nurse","Ziziphus mucronata"
"1947","193","micro_nurse","Pupalia lappacea"
"1948","193","micro_nurse","Rhynchosia minima"
"1949","193","micro_nurse","Stipagrostis uniplumis"
"1950","193","micro_nurse","Cucumis africanus"
"1951","193","micro_nurse","Grewia flava"
"1952","193","micro_nurse","Lycium hirsutum"
"1953","193","micro_nurse","Acacia erioloba"
"1954","193","micro_nurse","Tephrosia burchellii"
"1955","193","micro_nurse","Talinum crispatulum"
"1956","193","micro_nurse","Requienia sphaerosperma"
"1957","193","micro_nurse","Otoptera burchellii"
"1958","193","micro_nurse","Aristida congesta"
"1959","193","micro_nurse","Senna italica"
"1960","193","micro_nurse","Merremia tridentata"
"1961","193","micro_nurse","Acacia mellifera"
"1962","193","micro_nurse","Aristida meridionalis"
"1963","193","micro_nurse","Hermannia tomentosa"
"1964","193","micro_nurse","Aristida stipitata"
"1965","193","micro_nurse","Orthanthera jasminiflora"
"1966","193","micro_bare","Tephrosia burchellii"
"1967","193","micro_bare","Stipagrostis uniplumis"
"1968","193","micro_bare","Senna italica"
"1969","193","micro_bare","Cucumis africanus"
"1970","193","micro_bare","Requienia sphaerosperma"
"1971","193","micro_bare","Aristida stipitata"
"1972","193","micro_bare","Aristida congesta"
"1973","193","micro_bare","Acacia mellifera"
"1974","193","micro_bare","Hermannia tomentosa"
"1975","193","micro_bare","Ipomoea bolusiana"
"1976","193","micro_bare","Aristida meridionalis"
"1977","193","micro_bare","Ipomoea sp."
"1978","193","micro_bare","Acacia erioloba"
"1979","194","nurse","Stipagrostis uniplumis"
"1980","194","micro_nurse","Tephrosia burchellii"
"1981","194","micro_nurse","Aristida stipitata"
"1982","194","micro_nurse","Stipagrostis uniplumis"
"1983","194","micro_nurse","Aristida congesta"
"1984","194","micro_nurse","Senna italica"
"1985","194","micro_nurse","Aristida meridionalis"
"1986","194","micro_nurse","Requienia sphaerosperma"
"1987","194","micro_nurse","Hermannia tomentosa"
"1988","194","micro_nurse","Acacia erioloba"
"1989","194","micro_nurse","Eragrostis lehmanniana"
"1990","194","micro_bare","Tephrosia burchellii"
"1991","194","micro_bare","Senna italica"
"1992","194","micro_bare","Stipagrostis uniplumis"
"1993","194","micro_bare","Eragrostis lehmanniana"
"1994","194","micro_bare","Requienia sphaerosperma"
"1995","194","micro_bare","Aristida stipitata"
"1996","194","micro_bare","Aristida meridionalis"
"1997","194","micro_bare","Aristida congesta"
"1998","194","micro_bare","Hermannia tomentosa"
"1999","195","nurse","Stipagrostis uniplumis"
"2000","195","micro_nurse","Tephrosia burchellii"
"2001","195","micro_nurse","Stipagrostis uniplumis"
"2002","195","micro_nurse","Aristida stipitata"
"2003","195","micro_nurse","Aristida meridionalis"
"2004","195","micro_nurse","Hermannia tomentosa"
"2005","195","micro_nurse","Aristida congesta"
"2006","195","micro_nurse","Merremia tridentata"
"2007","195","micro_nurse","Senna italica"
"2008","195","micro_bare","Tephrosia burchellii"
"2009","195","micro_bare","Stipagrostis uniplumis"
"2010","195","micro_bare","Aristida stipitata"
"2011","195","micro_bare","Requienia sphaerosperma"
"2012","195","micro_bare","Aristida congesta"
"2013","195","micro_bare","Senna italica"
"2014","195","micro_bare","Aristida meridionalis"
"2015","195","micro_bare","Hermannia tomentosa"
"2016","196","nurse","Terminalia sericea"
"2017","196","nurse","Grewia flava"
"2018","196","micro_nurse","Albuca fleckii"
"2019","196","micro_nurse","Aristida stipitata"
"2020","196","micro_nurse","Eragrostis lehmanniana"
"2021","196","micro_nurse","Eragrostis rigidior"
"2022","196","micro_nurse","Indigofera alternans"
"2023","196","micro_nurse","Stipagrostis uniplumis"
"2024","196","micro_nurse","Tephrosia burchellii"
"2025","196","micro_nurse","Walleria nutans"
"2026","196","micro_nurse","Acacia erioloba"
"2027","196","micro_nurse","Chamaecrista biensis"
"2028","196","micro_nurse","Dicoma schinzii"
"2029","196","micro_nurse","Hermannia tomentosa"
"2030","196","micro_nurse","Eragrostis pallens"
"2031","196","micro_nurse","Ptycholobium biflorum"
"2032","196","micro_nurse","Tylosema esculentum"
"2033","196","micro_nurse","Cyperus margaritaceus"
"2034","196","micro_nurse","Elephantorrhiza elephantina"
"2035","196","micro_nurse","Merremia tridentata"
"2036","196","micro_nurse","Pollichia campestris"
"2037","196","micro_nurse","Schmidtia pappophoroides"
"2038","196","micro_nurse","Grewia flava"
"2039","196","micro_nurse","Indigofera heterotricha"
"2040","196","micro_nurse","Lantana angolensis"
"2041","196","micro_nurse","Rhus tenuinervis"
"2042","196","micro_nurse","Rhynchosia minima"
"2043","196","micro_nurse","Sida ovata"
"2044","196","micro_nurse","Solanum delagoense"
"2045","196","micro_nurse","Tarchonanthus camphoratus"
"2046","196","micro_nurse","Terminalia sericea"
"2047","196","micro_nurse","Ziziphus mucronata"
"2048","196","micro_nurse","Talinum caffrum"
"2049","196","micro_nurse","Blepharis integrifolia"
"2050","196","micro_nurse","Dichrostachys cinerea"
"2051","196","micro_nurse","Raphionacme lanceolata"
"2052","196","micro_nurse","Lapeirousia bainesii"
"2053","196","micro_nurse","Melinis repens"
"2054","196","micro_bare","Acacia erioloba"
"2055","196","micro_bare","Aristida stipitata"
"2056","196","micro_bare","Barleria macrostegia"
"2057","196","micro_bare","Dicoma schinzii"
"2058","196","micro_bare","Eragrostis lehmanniana"
"2059","196","micro_bare","Eragrostis rigidior"
"2060","196","micro_bare","Hermannia tomentosa"
"2061","196","micro_bare","Indigofera alternans"
"2062","196","micro_bare","Ptycholobium biflorum"
"2063","196","micro_bare","Schmidtia pappophoroides"
"2064","196","micro_bare","Stipagrostis uniplumis"
"2065","196","micro_bare","Talinum caffrum"
"2066","196","micro_bare","Terminalia sericea"
"2067","196","micro_bare","Tylosema esculentum"
"2068","196","micro_bare","Albuca fleckii"
"2069","196","micro_bare","Cyperus margaritaceus"
"2070","196","micro_bare","Aristida meridionalis"
"2071","196","micro_bare","Eragrostis pallens"
"2072","196","micro_bare","Geophyt indet."
"2073","196","micro_bare","Tephrosia burchellii"
"2074","196","micro_bare","Cucumis meeusei"
"2075","196","micro_bare","Ipomoea welwitschii"
"2076","196","micro_bare","Lapeirousia bainesii"
"2077","196","micro_bare","Walleria nutans"
"2078","196","micro_bare","Chamaecrista biensis"
"2079","196","micro_bare","Trachyandra saltii"
"2080","196","micro_bare","Acacia mellifera"
"2081","196","micro_bare","Raphionacme lanceolata"
"2082","196","micro_bare","Dichrostachys cinerea"
"2083","196","micro_bare","Hermannia pulchella"
"2084","196","micro_bare","Merremia tridentata"
"2085","196","micro_bare","Indigofera heterotricha"
"2086","196","micro_bare","Requienia sphaerosperma"
"2087","196","micro_bare","Solanum delagoense"
"2088","197","nurse","Terminalia sericea"
"2089","197","nurse","Stipagrostis uniplumis"
"2090","197","micro_nurse","Aristida stipitata"
"2091","197","micro_nurse","Dicoma schinzii"
"2092","197","micro_nurse","Indigofera alternans"
"2093","197","micro_nurse","Lapeirousia bainesii"
"2094","197","micro_nurse","Ornithoglossum vulgare"
"2095","197","micro_nurse","Stipagrostis uniplumis"
"2096","197","micro_nurse","Acacia erioloba"
"2097","197","micro_nurse","Albuca fleckii"
"2098","197","micro_nurse","Aristida congesta"
"2099","197","micro_nurse","Asparagus sp."
"2100","197","micro_nurse","Dichrostachys cinerea"
"2101","197","micro_nurse","Fockea angustifolia"
"2102","197","micro_nurse","Hermannia tomentosa"
"2103","197","micro_nurse","Indigofera heterotricha"
"2104","197","micro_nurse","Melhania burchellii"
"2105","197","micro_nurse","Melinis repens"
"2106","197","micro_nurse","Schmidtia pappophoroides"
"2107","197","micro_nurse","Talinum caffrum"
"2108","197","micro_nurse","Terminalia sericea"
"2109","197","micro_nurse","Tylosema esculentum"
"2110","197","micro_nurse","Ipomoea welwitschii"
"2111","197","micro_nurse","Barleria macrostegia"
"2112","197","micro_nurse","Blepharis integrifolia"
"2113","197","micro_nurse","Cyperus margaritaceus"
"2114","197","micro_nurse","Rhynchosia minima"
"2115","197","micro_nurse","Sida ovata"
"2116","197","micro_nurse","Triraphis schinzii"
"2117","197","micro_nurse","Walleria nutans"
"2118","197","micro_nurse","Commelina livingstonii"
"2119","197","micro_nurse","Eragrostis lehmanniana"
"2120","197","micro_nurse","Eragrostis rigidior"
"2121","197","micro_nurse","Grewia flava"
"2122","197","micro_nurse","Merremia tridentata"
"2123","197","micro_nurse","Raphionacme lanceolata"
"2124","197","micro_nurse","Tarchonanthus camphoratus"
"2125","197","micro_nurse","Acacia fleckii"
"2126","197","micro_nurse","Babiana hypogea"
"2127","197","micro_nurse","Ptycholobium biflorum"
"2128","197","micro_nurse","Seddera suffruticosa"
"2129","197","micro_nurse","Trachyandra revoluta"
"2130","197","micro_nurse","Elephantorrhiza elephantina"
"2131","197","micro_nurse","Eragrostis nindensis"
"2132","197","micro_nurse","Trachyandra saltii"
"2133","197","micro_nurse","Cucumis meeusei"
"2134","197","micro_nurse","Tephrosia burchellii"
"2135","197","micro_bare","Aristida stipitata"
"2136","197","micro_bare","Dicoma schinzii"
"2137","197","micro_bare","Hermannia tomentosa"
"2138","197","micro_bare","Indigofera alternans"
"2139","197","micro_bare","Stipagrostis uniplumis"
"2140","197","micro_bare","Tephrosia burchellii"
"2141","197","micro_bare","Trachyandra saltii"
"2142","197","micro_bare","Tylosema esculentum"
"2143","197","micro_bare","Acacia erioloba"
"2144","197","micro_bare","Aristida congesta"
"2145","197","micro_bare","Cucumis meeusei"
"2146","197","micro_bare","Cyperus margaritaceus"
"2147","197","micro_bare","Eragrostis pallens"
"2148","197","micro_bare","Geophyt indet."
"2149","197","micro_bare","Indigofera heterotricha"
"2150","197","micro_bare","Lapeirousia bainesii"
"2151","197","micro_bare","Ptycholobium biflorum"
"2152","197","micro_bare","Terminalia sericea"
"2153","197","micro_bare","Schmidtia pappophoroides"
"2154","197","micro_bare","Talinum caffrum"
"2155","197","micro_bare","Eragrostis rigidior"
"2156","197","micro_bare","Barleria macrostegia"
"2157","197","micro_bare","Elephantorrhiza elephantina"
"2158","197","micro_bare","Merremia tridentata"
"2159","197","micro_bare","Raphionacme lanceolata"
"2160","197","micro_bare","Walleria nutans"
"2161","197","micro_bare","Albuca fleckii"
"2162","197","micro_bare","Aristida meridionalis"
"2163","197","micro_bare","Asteraceae indet."
"2164","197","micro_bare","Eragrostis lehmanniana"
"2165","197","micro_bare","Eragrostis nindensis"
"2166","197","micro_bare","Ipomoea welwitschii"
"2167","197","micro_bare","Melinis repens"
"2168","197","micro_bare","Rhynchosia minima"
"2169","197","micro_bare","Sida ovata"
"2170","197","micro_bare","Trachyandra revoluta"
"2171","197","micro_bare","Grewia flava"
"2172","197","micro_bare","Seddera suffruticosa"
"2173","197","micro_bare","Triraphis schinzii"
"2174","197","micro_bare","Sida cordifolia"
"2175","197","micro_bare","Tarchonanthus camphoratus"
"2176","198","nurse","Eragrostis rigidior"
"2177","198","nurse","Dichrostachys cinerea"
"2178","198","micro_nurse","Aristida congesta"
"2179","198","micro_nurse","Stipagrostis uniplumis"
"2180","198","micro_nurse","Schmidtia pappophoroides"
"2181","198","micro_nurse","Dicoma schinzii"
"2182","198","micro_nurse","Raphionacme lanceolata"
"2183","198","micro_nurse","Tephrosia burchellii"
"2184","198","micro_nurse","Talinum caffrum"
"2185","198","micro_nurse","Tylosema esculentum"
"2186","198","micro_nurse","Walleria nutans"
"2187","198","micro_nurse","Eragrostis nindensis"
"2188","198","micro_nurse","Aristida stipitata"
"2189","198","micro_nurse","Indigofera heterotricha"
"2190","198","micro_nurse","Indigofera alternans"
"2191","198","micro_nurse","Merremia tridentata"
"2192","198","micro_nurse","Barleria macrostegia"
"2193","198","micro_nurse","Acacia erioloba"
"2194","198","micro_nurse","Eragrostis rigidior"
"2195","198","micro_nurse","Albuca fleckii"
"2196","198","micro_nurse","Lapeirousia bainesii"
"2197","198","micro_nurse","Rhynchosia minima"
"2198","198","micro_nurse","Trachyandra revoluta"
"2199","198","micro_nurse","Cucumis meeusei"
"2200","198","micro_nurse","Sida ovata"
"2201","198","micro_nurse","Lantana angolensis"
"2202","198","micro_nurse","Eragrostis lehmanniana"
"2203","198","micro_nurse","Melinis repens"
"2204","198","micro_nurse","Blepharis integrifolia"
"2205","198","micro_nurse","Hermannia tomentosa"
"2206","198","micro_nurse","Triraphis schinzii"
"2207","198","micro_nurse","Grewia flava"
"2208","198","micro_nurse","Aristida meridionalis"
"2209","198","micro_nurse","Dichrostachys cinerea"
"2210","198","micro_nurse","Terminalia sericea"
"2211","198","micro_bare","Stipagrostis uniplumis"
"2212","198","micro_bare","Tylosema esculentum"
"2213","198","micro_bare","Schmidtia pappophoroides"
"2214","198","micro_bare","Talinum caffrum"
"2215","198","micro_bare","Walleria nutans"
"2216","198","micro_bare","Tephrosia burchellii"
"2217","198","micro_bare","Eragrostis lehmanniana"
"2218","198","micro_bare","Indigofera alternans"
"2219","198","micro_bare","Aristida stipitata"
"2220","198","micro_bare","Eragrostis rigidior"
"2221","198","micro_bare","Dicoma schinzii"
"2222","198","micro_bare","Indigofera heterotricha"
"2223","198","micro_bare","Eragrostis nindensis"
"2224","198","micro_bare","Hermannia tomentosa"
"2225","198","micro_bare","Aristida meridionalis"
"2226","198","micro_bare","Aristida congesta"
"2227","198","micro_bare","Albuca fleckii"
"2228","198","micro_bare","Lapeirousia bainesii"
"2229","198","micro_bare","Merremia tridentata"
"2230","198","micro_bare","Acacia erioloba"
"2231","198","micro_bare","Melhania burchellii"
"2232","198","micro_bare","Barleria macrostegia"
"2233","198","micro_bare","Blepharis integrifolia"
"2234","198","micro_bare","Seddera suffruticosa"
"2235","198","micro_bare","Rhynchosia minima"
"2236","198","micro_bare","Sida ovata"
"2237","198","micro_bare","Terminalia sericea"
"2238","199","nurse","Acacia fleckii"
"2239","199","micro_nurse","Sida cordifolia"
"2240","199","micro_nurse","Commiphora angolensis"
"2241","199","micro_nurse","Commelina benghalensis"
"2242","199","micro_nurse","Acacia luederitzii"
"2243","199","micro_nurse","Rhynchosia totta"
"2244","199","micro_nurse","Herb indet.1"
"2245","199","micro_nurse","Grewia flavescens"
"2246","199","micro_nurse","Cyperus margaritaceus"
"2247","199","micro_nurse","Bauhinia petersiana"
"2248","199","micro_nurse","Croton gratissimus"
"2249","199","micro_nurse","Acacia ataxacantha"
"2250","199","micro_nurse","Commiphora africana"
"2251","199","micro_nurse","Terminalia sericea"
"2252","199","micro_nurse","Combretum collinum"
"2253","199","micro_nurse","Lantana angolensis"
"2254","199","micro_nurse","Commelina africana"
"2255","199","micro_nurse","Grewia flava"
"2256","199","micro_nurse","Clerodendrum uncinatum"
"2257","199","micro_nurse","Eragrostis trichophora"
"2258","199","micro_nurse","Blepharis mitrata"
"2259","199","micro_nurse","Combretum hereroense"
"2260","199","micro_nurse","Stipagrostis uniplumis"
"2261","199","micro_nurse","Ipomoea dichoroa"
"2262","199","micro_nurse","Clerodendrum ternatum"
"2263","199","micro_nurse","Albuca fleckii"
"2264","199","micro_nurse","Ipomoea bolusiana"
"2265","199","micro_nurse","Merremia tridentata"
"2266","199","micro_nurse","Peltophorum africanum"
"2267","199","micro_nurse","Pergularia daemia"
"2268","199","micro_nurse","Combretum indet."
"2269","199","micro_nurse","Pupalia lappacea"
"2270","199","micro_nurse","Plukenetia africana"
"2271","199","micro_nurse","Panicum maximum"
"2272","199","micro_nurse","Asparagus nelsii"
"2273","199","micro_nurse","Dichrostachys cinerea"
"2274","199","micro_nurse","Raphionacme lanceolata"
"2275","199","micro_nurse","Acacia mellifera"
"2276","199","micro_nurse","Ptycholobium biflorum"
"2277","199","micro_bare","Ipomoea bolusiana"
"2278","199","micro_bare","Eragrostis trichophora"
"2279","199","micro_bare","Ozoroa schinzii"
"2280","199","micro_bare","Commiphora africana"
"2281","199","micro_bare","Acacia hebeclada"
"2282","199","micro_bare","Stipagrostis uniplumis"
"2283","199","micro_bare","Blepharis mitrata"
"2284","199","micro_bare","Merremia tridentata"
"2285","199","micro_bare","Eragrostis rigidior"
"2286","199","micro_bare","Digitaria seriata"
"2287","199","micro_bare","Raphionacme lanceolata"
"2288","199","micro_bare","Acacia erioloba"
"2289","199","micro_bare","Ipomoea obscura"
"2290","199","micro_bare","Herb indet.1"
"2291","199","micro_bare","Sida cordifolia"
"2292","200","nurse","Terminalia sericea"
"2293","200","micro_nurse","Terminalia sericea"
"2294","200","micro_nurse","Croton gratissimus"
"2295","200","micro_nurse","Baissea wulfhorstii"
"2296","200","micro_nurse","Acacia ataxacantha"
"2297","200","micro_nurse","Psydrax livida"
"2298","200","micro_nurse","Clerodendrum ternatum"
"2299","200","micro_nurse","Stipagrostis uniplumis"
"2300","200","micro_nurse","Bauhinia petersiana"
"2301","200","micro_nurse","Aristida meridionalis"
"2302","200","micro_nurse","Cyperus margaritaceus"
"2303","200","micro_nurse","Rhynchosia totta"
"2304","200","micro_nurse","Ochna pulchra"
"2305","200","micro_nurse","Baphia massaiensis"
"2306","200","micro_nurse","Mundulea sericea"
"2307","200","micro_nurse","Asparagus nelsii"
"2308","200","micro_nurse","Commiphora angolensis"
"2309","200","micro_nurse","Grewia flavescens"
"2310","200","micro_nurse","Digitaria seriata"
"2311","200","micro_nurse","Ozoroa schinzii"
"2312","200","micro_nurse","Albuca fleckii"
"2313","200","micro_nurse","Pavonia clathrata"
"2314","200","micro_nurse","Merremia tridentata"
"2315","200","micro_nurse","Schmidtia pappophoroides"
"2316","200","micro_nurse","Dichrostachys cinerea"
"2317","200","micro_nurse","Commelina benghalensis"
"2318","200","micro_nurse","Acacia fleckii"
"2319","200","micro_nurse","Eragrostis pallens"
"2320","200","micro_nurse","Ptycholobium biflorum"
"2321","200","micro_nurse","Duvalia polita"
"2322","200","micro_nurse","Neorautanenia amboensis"
"2323","200","micro_nurse","Sida cordifolia"
"2324","200","micro_nurse","Tricliceras schinzii"
"2325","200","micro_nurse","Geophyt indet."
"2326","200","micro_nurse","Combretum engleri"
"2327","200","micro_bare","Neorautanenia amboensis"
"2328","200","micro_bare","Digitaria seriata"
"2329","200","micro_bare","Ptycholobium biflorum"
"2330","200","micro_bare","Aristida meridionalis"
"2331","200","micro_bare","Psydrax livida"
"2332","200","micro_bare","Stipagrostis uniplumis"
"2333","200","micro_bare","Tricliceras schinzii"
"2334","200","micro_bare","Merremia tridentata"
"2335","200","micro_bare","Mundulea sericea"
"2336","200","micro_bare","Terminalia sericea"
"2337","200","micro_bare","Albuca fleckii"
"2338","200","micro_bare","Baissea wulfhorstii"
"2339","200","micro_bare","Asparagus nelsii"
"2340","200","micro_bare","Eragrostis pallens"
"2341","200","micro_bare","Cyperus margaritaceus"
"2342","200","micro_bare","Dichrostachys cinerea"
"2343","200","micro_bare","Clerodendrum ternatum"
"2344","200","micro_bare","Ochna pulchra"
"2345","200","micro_bare","Schmidtia pappophoroides"
"2346","200","micro_bare","Asparagus sp."
"2347","200","micro_bare","Baphia massaiensis"
"2348","200","micro_bare","Acacia fleckii"
"2349","200","micro_bare","Combretum indet."
"2350","200","micro_bare","Bauhinia petersiana"
"2351","200","micro_bare","Chamaecrista biensis"
"2352","201","nurse","Terminalia sericea"
"2353","201","nurse","Combretum psidioides"
"2354","201","micro_nurse","Digitaria seriata"
"2355","201","micro_nurse","Stipagrostis uniplumis"
"2356","201","micro_nurse","Baphia massaiensis"
"2357","201","micro_nurse","Combretum psidioides"
"2358","201","micro_nurse","Merremia tridentata"
"2359","201","micro_nurse","Commiphora angolensis"
"2360","201","micro_nurse","Baissea wulfhorstii"
"2361","201","micro_nurse","Croton gratissimus"
"2362","201","micro_nurse","Cyperus margaritaceus"
"2363","201","micro_nurse","Rhynchosia totta"
"2364","201","micro_nurse","Combretum engleri"
"2365","201","micro_nurse","Mundulea sericea"
"2366","201","micro_nurse","Aristida meridionalis"
"2367","201","micro_nurse","Bauhinia petersiana"
"2368","201","micro_nurse","Ptycholobium biflorum"
"2369","201","micro_nurse","Commelina africana"
"2370","201","micro_nurse","Tree indet."
"2371","201","micro_nurse","Acacia fleckii"
"2372","201","micro_nurse","Acacia ataxacantha"
"2373","201","micro_nurse","Ochna pulchra"
"2374","201","micro_nurse","Psydrax livida"
"2375","201","micro_nurse","Combretum collinum"
"2376","201","micro_nurse","Ozoroa schinzii"
"2377","201","micro_nurse","Grewia flavescens"
"2378","201","micro_nurse","Blepharis maderaspatensis"
"2379","201","micro_nurse","Neorautanenia amboensis"
"2380","201","micro_nurse","Pavonia clathrata"
"2381","201","micro_bare","Digitaria seriata"
"2382","201","micro_bare","Merremia tridentata"
"2383","201","micro_bare","Stipagrostis uniplumis"
"2384","201","micro_bare","Baissea wulfhorstii"
"2385","201","micro_bare","Rhynchosia totta"
"2386","201","micro_bare","Terminalia sericea"
"2387","201","micro_bare","Baphia massaiensis"
"2388","201","micro_bare","Eragrostis trichophora"
"2389","201","micro_bare","Aristida meridionalis"
"2390","201","micro_bare","Ptycholobium biflorum"
"2391","201","micro_bare","Neorautanenia amboensis"
"2392","201","micro_bare","Lapeirousia odoratissima"
"2393","201","micro_bare","Combretum collinum"
"2394","201","micro_bare","Commiphora angolensis"
"2395","201","micro_bare","Sida cordifolia"
"2396","201","micro_bare","Acacia ataxacantha"
"2397","201","micro_bare","Combretum zeyheri"
"2398","214","nurse","Rhigozum trichotomum"
"2399","214","nurse","Acacia mellifera"
"2400","214","nurse","Stipagrostis amabilis"
"2401","214","micro_nurse","Acacia mellifera"
"2402","214","micro_nurse","Stipagrostis amabilis"
"2403","214","micro_nurse","Rhigozum trichotomum"
"2404","214","micro_bare","Stipagrostis amabilis"
"2405","214","micro_bare","Rhigozum trichotomum"
"2406","214","micro_bare","Acacia mellifera"
"2407","214","micro_bare","Acacia erioloba"
"2408","214","micro_bare","Centropodia glauca"
"2409","214","micro_bare","Acacia melliferasmall"
"2410","215","nurse","Acacia erioloba"
"2411","215","nurse","Stipagrostis amabilis"
"2412","215","micro_nurse","Rhigozum trichotomum"
"2413","215","micro_nurse","Centropodia glauca"
"2414","215","micro_nurse","Ocumers"
