"","ID","replicate","D_bare_only","D_nurse_only","D_both"
"3543","216","27",NA,2.79542456856304,NA
"3544","216","28",2.79542456856304,NA,NA
"3545","216","29",NA,NA,NA
"3546","216","30",NA,NA,NA
"3547","216","31",4.12401356051325,3.39008936368806,NA
"3548","216","32",NA,NA,NA
"3549","216","33",4.27346933868193,4.12401356051325,NA
"3550","216","34",NA,4.12401356051325,NA
"3551","216","35",NA,NA,NA
"3552","216","36",NA,NA,NA
"3553","216","37",3.20441970565245,NA,2.79542456856304
"3554","216","38",4.27346933868193,NA,NA
"3555","216","39",3.20441970565245,NA,NA
"3556","216","40",4.12401356051325,2.79542456856304,NA
"3557","216","41",NA,3.20441970565245,NA
"3558","216","42",NA,3.20441970565245,NA
"3559","216","43",NA,3.20441970565245,NA
"3560","216","44",NA,4.27346933868193,NA
"3561","216","45",NA,2.79542456856304,NA
"3562","216","46",NA,2.79542456856304,NA
"3563","216","47",NA,4.12401356051325,NA
"3564","216","48",NA,NA,NA
"3565","216","49",NA,NA,NA
"3566","216","50",NA,4.27346933868193,NA
"3567","216","51",NA,4.19874144959759,NA
"3568","247","1",1.65932198118838,NA,NA
"3569","247","2",1.1844666972512,2.69992537322485,NA
"3570","247","3",1.45475526168702,1.1844666972512,NA
"3571","247","4",0.358827698697997,2.63033809339813,NA
"3572","247","5",1.74463979861233,1.45475526168702,NA
"3573","247","6",NA,NA,NA
"3574","247","7",NA,NA,NA
"3575","247","8",2.63033809339813,NA,0.358827698697997
"3576","247","9",0.358827698697997,1.92253708320971,NA
"3577","247","10",0,NA,NA
"3578","247","11",1.74463979861233,NA,NA
"3579","247","12",0.262433448740863,NA,NA
"3580","247","13",0.358827698697997,NA,NA
"3581","247","14",2.26019293732085,0.31063057371943,NA
"3582","247","15",NA,NA,NA
"3583","247","16",2.63033809339813,2.115095430802,NA
"3584","247","17",1.1844666972512,NA,NA
"3585","247","18",2.63033809339813,0.262433448740863,NA
"3586","247","19",NA,0.358827698697997,NA
"3587","247","20",0.358827698697997,1.59969753014967,NA
"3588","247","21",2.63033809339813,1.45475526168702,NA
"3589","247","22",2.24230101362145,1.45475526168702,NA
"3590","247","23",NA,1.31961097946911,NA
"3591","247","24",2.18575218523104,2.45859061163518,NA
"3592","247","25",NA,1.61424164893715,2.63033809339813
"3593","247","26",NA,0.880525326446539,NA
"3594","247","27",1.69769756740668,1.69769756740668,2.26019293732085
"3595","247","28",NA,2.14419112010937,NA
"3596","247","29",2.38236307777445,2.33470924112786,NA
"3597","247","30",2.26019293732085,2.65355269541167,NA
"3598","247","31",2.66907061384606,2.07931638821067,1.61931162637269
"3599","247","32",1.61931162637269,1.89979075718461,2.46463177558346
"3600","247","33",2.26019293732085,1.85906737703341,NA
"3601","247","34",2.53074078806097,NA,2.26019293732085
"3602","247","35",2.26019293732085,1.93975228184677,2.31374519149021
"3603","247","36",2.26019293732085,1.65850459688968,NA
"3604","247","37",2.28696906440553,NA,NA
"3605","247","38",NA,NA,1.93975228184677
"3606","247","39",1.61931162637269,1.85906737703341,NA
"3607","247","40",NA,NA,1.61931162637269
"3608","247","41",2.26019293732085,NA,NA
"3609","247","42",1.90381624348846,2.02389997457165,NA
"3610","247","43",1.96209069204916,2.40992484431584,1.61931162637269
"3611","247","44",NA,NA,1.93975228184677
"3612","247","45",2.26019293732085,2.36840982605101,NA
"3613","247","46",2.26019293732085,2.40922554493486,1.61931162637269
"3614","247","47",2.55210688781557,1.73237801857253,NA
"3615","247","48",2.26019293732085,2.14419112010937,NA
"3616","247","49",NA,2.76363770862451,2.40922554493486
"3617","247","50",2.66907061384606,1.88726948910368,NA
"3618","247","51",1.45475526168702,NA,NA
"3619","247","52",NA,NA,NA
"3620","247","53",0,3.33038638590489,NA
"3621","247","54",NA,1.45475526168702,NA
"3622","247","55",1.45475526168702,0.109374692348024,NA
"3623","247","56",NA,NA,1.45475526168702
"3624","247","57",1.78836141081254,NA,NA
"3625","247","58",NA,NA,1.78836141081254
"3626","247","59",NA,NA,1.78836141081254
"3627","247","60",1.78836141081254,NA,NA
"3628","247","61",NA,1.45475526168702,NA
"3629","247","62",1.58388771027513,NA,NA
"3630","247","63",1.78836141081254,NA,NA
"3631","247","64",1.45475526168702,1.62155833624978,NA
"3632","247","65",1.61931162637269,1.45475526168702,NA
"3633","247","66",1.78836141081254,0.318347659395853,NA
"3634","247","67",NA,NA,NA
"3635","247","68",1.45475526168702,0.318347659395853,NA
"3636","247","69",3.14776380489034,3.12217188834351,NA
"3637","247","70",1.78836141081254,1.45475526168702,3.33038638590489
"3638","247","71",1.45475526168702,0.78206497701752,NA
"3639","247","72",NA,1.45475526168702,NA
"3640","247","73",NA,NA,NA
"3641","247","74",1.46528201127575,NA,NA
"3642","247","75",NA,NA,NA
"3643","248","1",1.21350248230602,NA,NA
"3644","248","2",NA,1.68746947589517,NA
"3645","248","3",NA,2.18575218523104,0.358827698697997
"3646","248","4",NA,NA,NA
"3647","248","5",0,NA,NA
"3648","248","6",2.24230101362145,NA,NA
"3649","248","7",NA,2.24230101362145,NA
"3650","248","8",NA,2.45041518942535,NA
"3651","248","9",4.83262907790849,NA,NA
"3652","248","10",0,NA,NA
"3653","248","11",0,2.18575218523104,NA
"3654","248","12",1.12115050681072,1.96093615351317,NA
"3655","248","13",0,2.24230101362145,NA
"3656","248","14",2.63033809339813,2.63033809339813,NA
"3657","248","15",0,2.40804513931458,NA
"3658","248","16",NA,2.67270814350889,NA
"3659","248","17",0.358827698697997,2.64219632370181,2.63033809339813
"3660","248","18",0.358827698697997,1.70855998962889,NA
"3661","248","19",NA,NA,NA
"3662","248","20",NA,NA,2.18575218523104
"3663","248","21",3.14369216979775,NA,NA
"3664","248","22",0,NA,NA
"3665","248","23",2.63033809339813,NA,NA
"3666","248","24",2.63033809339813,NA,0
"3667","248","25",0,2.43631955350979,NA
"3668","248","26",2.18575218523104,NA,NA
"3669","248","27",3.14776380489034,1.49870530333193,2.18575218523104
"3670","248","28",0.735073578969101,3.21743176848617,2.18575218523104
"3671","248","29",2.18575218523104,3.14776380489034,NA
"3672","248","30",2.18575218523104,NA,0.551530874284151
"3673","248","31",2.06575505365116,2.55486270117243,NA
"3674","248","32",2.1257536194411,0.735073578969101,NA
"3675","248","33",NA,NA,2.18575218523104
"3676","248","34",2.18575218523104,NA,NA
"3677","248","35",0.551530874284151,3.14776380489034,2.18575218523104
"3678","248","36",2.06575505365116,2.55440425261718,NA
"3679","248","37",NA,2.74099722803743,NA
"3680","248","38",NA,2.18575218523104,NA
"3681","248","39",NA,NA,2.18575218523104
"3682","248","40",NA,NA,1.46041288210007
"3683","248","41",NA,3.14776380489034,2.18575218523104
"3684","248","42",1.09287609261552,NA,0.735073578969101
"3685","248","43",0.551530874284151,2.18575218523104,NA
"3686","248","44",0.735073578969101,0.735073578969101,NA
"3687","248","45",2.18575218523104,1.46041288210007,NA
"3688","248","46",1.55275690724007,NA,2.18575218523104
"3689","248","47",2.06575505365116,2.27809621037105,NA
"3690","248","48",NA,2.54287612314931,NA
"3691","248","49",NA,1.57911166160006,2.18575218523104
"3692","248","50",0.735073578969101,1.3686415297576,NA
"3693","248","51",2.5620268695418,1.54976916880938,NA
"3694","248","52",NA,4.59707590614626,NA
"3695","248","53",2.5620268695418,NA,NA
"3696","248","54",0.95429843375369,0.366935085390154,NA
"3697","248","55",0.358827698697997,0.358827698697997,NA
"3698","248","56",0.358827698697997,NA,NA
"3699","248","57",2.5620268695418,0.358827698697997,NA
"3700","248","58",0,2.5620268695418,NA
"3701","248","59",NA,2.18178347595962,NA
"3702","248","60",0,NA,NA
"3703","248","61",0.358827698697997,NA,NA
"3704","248","62",1.90219792907014,NA,NA
"3705","248","63",NA,NA,2.18178347595962
"3706","248","64",1.27030558732881,NA,NA
"3707","248","65",0.358827698697997,1.54976916880938,NA
"3708","248","66",0.358827698697997,2.5620268695418,NA
"3709","248","67",0.358827698697997,NA,NA
"3710","248","68",4.59707590614626,NA,NA
"3711","248","69",0,2.18178347595962,NA
"3712","248","70",0.358827698697997,NA,NA
"3713","248","71",0.358827698697997,NA,NA
"3714","248","72",0,2.5620268695418,NA
"3715","248","73",NA,NA,2.5620268695418
"3716","248","74",1.54976916880938,NA,NA
"3717","248","75",2.82436000342431,1.54976916880938,NA
"3718","249","1",1.09336177883818,3.65184068067858,NA
"3719","249","2",2.19537604504538,2.76616244023083,NA
"3720","249","3",2.92360836286198,3.28289903573036,2.18672355767636
"3721","249","4",5.60902301727806,2.91928211917747,NA
"3722","249","5",2.18672355767636,2.67798009446677,NA
"3723","249","6",NA,2.92360836286198,2.18672355767636
"3724","249","7",4.00900871272916,3.65184068067858,2.19104980136087
"3725","249","8",2.76616244023083,2.19104980136087,5.60902301727806
"3726","249","9",2.19104980136087,3.25978317616333,NA
"3727","249","10",2.19537604504538,2.19537604504538,2.91928211917747
"3728","249","11",NA,NA,1.49034800999147
"3729","249","12",NA,2.21372972934352,2.18672355767636
"3730","249","13",1.49467425367599,2.19537604504538,2.55034047422925
"3731","249","14",NA,3.65184068067858,2.18672355767636
"3732","249","15",NA,2.92360836286198,NA
"3733","249","16",3.65184068067858,3.65184068067858,2.19104980136087
"3734","249","17",3.20149773979233,3.46938569687198,NA
"3735","249","18",3.65184068067858,3.65184068067858,2.19104980136087
"3736","249","19",1.49034800999147,2.82705868602173,2.92360836286198
"3737","249","20",1.49467425367599,3.61746971565899,NA
"3738","249","21",2.66484697620166,2.18672355767636,NA
"3739","249","22",2.19104980136087,3.65184068067858,NA
"3740","249","23",5.60902301727806,5.00519242125299,2.19537604504538
"3741","249","24",NA,3.49064716070633,1.49034800999147
"3742","249","25",2.19537604504538,2.91750720971236,NA
"3743","249","26",NA,2.14061420780171,NA
"3744","249","27",NA,2.71507819361966,1.56615022198377
"3745","249","28",2.45090087564801,3.00287833672003,NA
"3746","249","29",NA,NA,NA
"3747","249","30",NA,1.56615022198377,NA
"3748","249","31",1.61424164893715,2.71507819361966,1.56615022198377
"3749","249","32",4.0485151129066,NA,NA
"3750","249","33",NA,2.14061420780171,NA
"3751","249","34",NA,1.65932198118838,2.14061420780171
"3752","249","35",2.41631453895424,1.61424164893715,NA
"3753","249","36",1.56615022198377,NA,1.65932198118838
"3754","249","37",0.783075110991885,NA,1.65932198118838
"3755","249","38",NA,2.14061420780171,NA
"3756","249","39",0.783075110991885,2.71507819361966,NA
"3757","249","40",2.18672355767636,2.18720008740402,NA
"3758","249","41",4.83262907790849,NA,NA
"3759","249","42",4.0485151129066,1.56615022198377,NA
"3760","249","43",NA,2.71507819361966,NA
"3761","249","44",1.56615022198377,2.45246006437878,NA
"3762","249","45",1.56615022198377,1.65932198118838,NA
"3763","249","46",NA,1.59019593546046,NA
"3764","249","47",NA,2.14061420780171,NA
"3765","249","48",NA,2.71507819361966,NA
"3766","249","49",NA,2.18720008740402,NA
"3767","249","50",NA,NA,NA
"3768","249","51",1.04233233989861,NA,NA
"3769","249","52",2.19537604504538,NA,1.56615022198377
"3770","249","53",6.17763456090979,3.87189239144678,NA
"3771","249","54",NA,4.04857866580195,1.56615022198377
"3772","249","55",1.56615022198377,NA,0
"3773","249","56",0.783075110991885,NA,2.05239977022507
"3774","249","57",NA,5.20883013240099,NA
"3775","249","58",2.05239977022507,1.80927499610442,4.04857866580195
"3776","249","59",2.05239977022507,1.56615022198377,NA
"3777","249","60",NA,4.04857866580195,1.56615022198377
"3778","249","61",4.04857866580195,2.05239977022507,1.56615022198377
"3779","249","62",NA,5.11310661335587,1.56615022198377
"3780","249","63",4.04857866580195,4.04857866580195,0.783075110991885
"3781","249","64",NA,4.04857866580195,NA
"3782","249","65",2.05239977022507,NA,2.80736444389286
"3783","249","66",1.02619988511254,2.80736444389286,NA
"3784","249","67",1.56615022198377,3.12197735542366,NA
"3785","249","68",1.02619988511254,3.09231599765816,NA
"3786","249","69",NA,2.80736444389286,NA
"3787","249","70",1.56615022198377,5.79786592118003,NA
"3788","249","71",6.17763456090979,5.41809728145028,NA
"3789","249","72",2.70904864072514,2.05239977022507,NA
"3790","249","73",NA,NA,1.56615022198377
"3791","249","74",NA,4.04857866580195,2.05239977022507
"3792","249","75",6.17763456090979,NA,2.19537604504538
"3793","250","1",1.1844666972512,3.16072762617221,NA
"3794","250","2",2.00455280869047,3.35372680384569,NA
"3795","250","3",NA,NA,NA
"3796","250","4",1.96279059421913,2.07288695866428,NA
"3797","250","5",0,3.35372680384569,NA
"3798","250","6",2.7933742919321,1.79606209850659,NA
"3799","250","7",3.16072762617221,2.51319803597531,NA
"3800","250","8",NA,2.48260897690007,NA
"3801","250","9",1.96279059421913,3.35372680384569,NA
"3802","250","10",3.16072762617221,2.55271866605719,NA
"3803","250","11",2.51319803597531,2.65825869903241,NA
"3804","250","12",2.7933742919321,NA,1.75171052826868
"3805","250","13",3.35372680384569,NA,1.86566844577841
"3806","250","14",NA,NA,3.35372680384569
"3807","250","15",3.35372680384569,2.60969762481205,NA
"3808","250","16",2.65825869903241,NA,NA
"3809","250","17",1.75171052826868,NA,NA
"3810","250","18",3.25722721500895,NA,0
"3811","250","19",3.16072762617221,1.75171052826868,NA
"3812","250","20",2.25739508911225,1.86566844577841,3.35372680384569
"3813","250","21",3.25722721500895,2.33492958001491,2.33448871824544
"3814","250","22",0,3.25722721500895,NA
"3815","250","23",2.14019027519342,1.96927770222135,2.65825869903241
"3816","250","24",NA,NA,3.35372680384569
"3817","250","25",2.51319803597531,3.35372680384569,NA
"3818","250","26",1.65077131542763,1.7932284818994,NA
"3819","250","27",1.89236824066411,NA,1.40917439019115
"3820","250","28",1.86566844577841,1.4463249460478,NA
"3821","250","29",NA,2.15303851822005,NA
"3822","250","30",1.86566844577841,2.02270337944208,NA
"3823","250","31",NA,1.65077131542763,1.86566844577841
"3824","250","32",NA,NA,1.89236824066411
"3825","250","33",NA,2.13522843867187,NA
"3826","250","34",NA,1.89236824066411,NA
"3827","250","35",1.86566844577841,1.89236824066411,NA
"3828","250","36",1.40917439019115,2.59929715607949,NA
"3829","250","37",1.79762497084071,NA,1.40917439019115
"3830","250","38",1.40917439019115,1.89236824066411,NA
"3831","250","39",1.4463249460478,1.89236824066411,NA
"3832","250","40",NA,2.23360174935871,NA
"3833","250","41",NA,NA,1.40917439019115
"3834","250","42",1.0269814463172,2.26276199090584,NA
"3835","250","43",NA,NA,NA
"3836","250","44",NA,1.89236824066411,NA
"3837","250","45",1.65077131542763,NA,NA
"3838","250","46",0.912193278221523,1.89236824066411,NA
"3839","250","47",1.40917439019115,NA,NA
"3840","250","48",1.21807791825417,NA,1.89236824066411
"3841","250","49",1.65077131542763,NA,1.942815468518
"3842","250","50",1.86566844577841,1.89236824066411,1.40917439019115
"3843","250","51",NA,1.93708468888118,1.96279059421913
"3844","250","52",NA,1.99131681302349,NA
"3845","250","53",1.86866088956115,NA,1.65176768825957
"3846","250","54",2.08500233402786,NA,NA
"3847","250","55",1.86866088956115,2.14897356641935,NA
"3848","250","56",1.86866088956115,1.57064556352944,NA
"3849","250","57",2.42355551830331,2.08675918024156,1.91572574189014
"3850","250","58",0.87997985821584,NA,2.42355551830331
"3851","250","59",1.42397538130287,2.42355551830331,1.86866088956115
"3852","250","60",2.17496239724388,1.0015097050786,NA
"3853","250","61",NA,2.09493004844607,1.96279059421913
"3854","250","62",0.966806862930476,2.19317305626122,NA
"3855","250","63",1.96279059421913,NA,NA
"3856","250","64",NA,1.55632532104151,2.42355551830331
"3857","250","65",NA,2.42355551830331,0.87997985821584
"3858","250","66",2.42355551830331,1.65176768825957,NA
