"","ID","nurse","target_sp","nurse_functional_group","target_functional_group","nurse_target_match","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3"
"2794",247,"Ruschia spinosa","Berkheya heterophylla",3,NA,NA,"South Africa","Tierberg",77,1,3,0.8818
"2795",247,"Ruschia spinosa","Ruschia approximata",3,3,"3_3","South Africa","Tierberg",77,1,3,0.8818
"2796",247,"Ruschia spinosa","Stapeliopsis sp.",3,NA,NA,"South Africa","Tierberg",77,1,3,0.8818
"2797",247,"Ruschia spinosa","Lycium schizocalyx",3,3,"3_3","South Africa","Tierberg",77,1,3,0.8818
"2798",247,"Ruschia spinosa","Limeum aethiopicum",3,2,"3_2","South Africa","Tierberg",77,1,3,0.8818
"2799",247,"Ruschia spinosa","Crassula muscosa",3,2,"3_2","South Africa","Tierberg",77,1,3,0.8818
"2800",247,"Ruschia spinosa","Tetragonia spicata",3,3,"3_3","South Africa","Tierberg",77,1,3,0.8818
"2801",248,"Bare","Pteronia viscosa",NA,2,NA,"South Africa","Tierberg",77,2,2,0.8812
"2802",248,"Bare","Ruschia spinosa",NA,3,NA,"South Africa","Tierberg",77,2,2,0.8812
"2803",248,"Bare","Pentzia lanata",NA,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2804",248,"Bare","Phyllobolus splendens",NA,3,NA,"South Africa","Tierberg",77,2,2,0.8812
"2805",248,"Bare","Rhinephyllum graniforme",NA,3,NA,"South Africa","Tierberg",77,2,2,0.8812
"2806",248,"Bare","Crassula corallina",NA,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2807",248,"Bare","Eriocephalus ericoides",NA,2,NA,"South Africa","Tierberg",77,2,2,0.8812
"2808",248,"Bare","Hereroa latipetala",NA,2,NA,"South Africa","Tierberg",77,2,2,0.8812
"2809",248,"Bare","Chrysocoma ciliata",NA,2,NA,"South Africa","Tierberg",77,2,2,0.8812
"2810",248,"Bare","Pteronia sordida",NA,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2811",248,"Bare","Othonna sp.",NA,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2812",248,"Bare","Pelargonium karooicum",NA,3,NA,"South Africa","Tierberg",77,2,2,0.8812
"2813",248,"Bare","Galenia fruticosa",NA,2,NA,"South Africa","Tierberg",77,2,2,0.8812
"2814",248,"Bare","Lachenalia maughanii",NA,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2815",248,"Bare","Tetragonia spicata",NA,3,NA,"South Africa","Tierberg",77,2,2,0.8812
"2816",248,"Bare","Crassula muscosa",NA,2,NA,"South Africa","Tierberg",77,2,2,0.8812
"2817",248,"Pteronia viscosa","Ruschia spinosa",2,3,"2_3","South Africa","Tierberg",77,2,2,0.8812
"2818",248,"Pteronia viscosa","Euphorbia caterviflora",2,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2819",248,"Pteronia viscosa","Pteronia pallens",2,2,"2_2","South Africa","Tierberg",77,2,2,0.8812
"2820",248,"Pteronia viscosa","Crassula subaphylla",2,2,"2_2","South Africa","Tierberg",77,2,2,0.8812
"2821",248,"Pteronia viscosa","Eriocephalus ericoides",2,2,"2_2","South Africa","Tierberg",77,2,2,0.8812
"2822",248,"Pteronia viscosa","Drosanthemum hispidum",2,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2823",248,"Pteronia viscosa","Senecio radicans",2,3,"2_3","South Africa","Tierberg",77,2,2,0.8812
"2824",248,"Pteronia viscosa","Phyllobolus splendens",2,3,"2_3","South Africa","Tierberg",77,2,2,0.8812
"2825",248,"Pteronia viscosa","Galenia fruticosa",2,2,"2_2","South Africa","Tierberg",77,2,2,0.8812
"2826",248,"Pteronia viscosa","Hereroa latipetala",2,2,"2_2","South Africa","Tierberg",77,2,2,0.8812
"2827",248,"Pteronia viscosa","Chrysocoma ciliata",2,2,"2_2","South Africa","Tierberg",77,2,2,0.8812
"2828",248,"Pteronia viscosa","Crassula corallina",2,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2829",248,"Pteronia viscosa","Othonna sp.",2,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2830",248,"Pteronia viscosa","Pentzia lanata",2,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2831",248,"Pteronia viscosa","Tetragonia spicata",2,3,"2_3","South Africa","Tierberg",77,2,2,0.8812
"2832",248,"Pteronia viscosa","Thesium lineatum",2,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2833",248,"Pteronia viscosa","Drosanthemum praecultum",2,3,"2_3","South Africa","Tierberg",77,2,2,0.8812
"2834",248,"Pteronia viscosa","Pelargonium karooicum",2,3,"2_3","South Africa","Tierberg",77,2,2,0.8812
"2835",248,"Pteronia viscosa","Crassula muscosa",2,2,"2_2","South Africa","Tierberg",77,2,2,0.8812
"2836",248,"Pteronia viscosa","Monsonia camdeboensis",2,2,"2_2","South Africa","Tierberg",77,2,2,0.8812
"2837",248,"Rhinephyllum graniforme","Galenia fruticosa",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2838",248,"Rhinephyllum graniforme","Hereroa latipetala",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2839",248,"Rhinephyllum graniforme","Ruschia approximata",3,3,"3_3","South Africa","Tierberg",77,2,2,0.8812
"2840",248,"Rhinephyllum graniforme","Lachenalia maughanii",3,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2841",248,"Rhinephyllum graniforme","Ruschia spinosa",3,3,"3_3","South Africa","Tierberg",77,2,2,0.8812
"2842",248,"Rhinephyllum graniforme","Chrysocoma ciliata",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2843",248,"Rhinephyllum graniforme","Eriocephalus ericoides",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2844",248,"Ruschia spinosa","Senecio radicans",3,3,"3_3","South Africa","Tierberg",77,2,2,0.8812
"2845",248,"Ruschia spinosa","Euphorbia caterviflora",3,NA,NA,"South Africa","Tierberg",77,2,2,0.8812
"2846",248,"Ruschia spinosa","Rhinephyllum graniforme",3,3,"3_3","South Africa","Tierberg",77,2,2,0.8812
"2847",248,"Ruschia spinosa","Pteronia viscosa",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2848",248,"Ruschia spinosa","Eriocephalus ericoides",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2849",248,"Ruschia spinosa","Crassula subaphylla",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2850",248,"Ruschia spinosa","Phyllobolus splendens",3,3,"3_3","South Africa","Tierberg",77,2,2,0.8812
"2851",248,"Ruschia spinosa","Chrysocoma ciliata",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2852",248,"Ruschia spinosa","Asparagus recurvispinus",3,3,"3_3","South Africa","Tierberg",77,2,2,0.8812
"2853",248,"Ruschia spinosa","Galenia fruticosa",3,2,"3_2","South Africa","Tierberg",77,2,2,0.8812
"2854",249,"Bare","Ruschia spinosa",NA,3,NA,"South Africa","Tierberg",77,4,0,0.8828
"2855",249,"Bare","Pteronia pallens",NA,2,NA,"South Africa","Tierberg",77,4,0,0.8828
"2856",249,"Bare","Osteospermum sinuatum",NA,3,NA,"South Africa","Tierberg",77,4,0,0.8828
"2857",249,"Bare","Brownanthus ciliatus",NA,NA,NA,"South Africa","Tierberg",77,4,0,0.8828
"2858",249,"Bare","Crassula subaphylla",NA,2,NA,"South Africa","Tierberg",77,4,0,0.8828
"2859",249,"Bare","Hereroa latipetala",NA,2,NA,"South Africa","Tierberg",77,4,0,0.8828
"2860",249,"Bare","Drosanthemum praecultum",NA,3,NA,"South Africa","Tierberg",77,4,0,0.8828
"2861",249,"Bare","Galenia fruticosa",NA,2,NA,"South Africa","Tierberg",77,4,0,0.8828
"2862",249,"Bare","Phyllobolus splendens",NA,3,NA,"South Africa","Tierberg",77,4,0,0.8828
"2863",249,"Bare","Hereroa fimbriata",NA,2,NA,"South Africa","Tierberg",77,4,0,0.8828
"2864",249,"Bare","Augea capensis",NA,NA,NA,"South Africa","Tierberg",77,4,0,0.8828
"2865",249,"Bare","Tetragonia spicata",NA,3,NA,"South Africa","Tierberg",77,4,0,0.8828
"2866",249,"Bare","Pteronia empetrifolia",NA,NA,NA,"South Africa","Tierberg",77,4,0,0.8828
"2867",249,"Osteospermum sinuatum","Ruschia spinosa",3,3,"3_3","South Africa","Tierberg",77,4,0,0.8828
"2868",249,"Osteospermum sinuatum","Euphorbia caterviflora",3,NA,NA,"South Africa","Tierberg",77,4,0,0.8828
"2869",249,"Osteospermum sinuatum","Hereroa latipetala",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2870",249,"Osteospermum sinuatum","Crassula subaphylla",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2871",249,"Osteospermum sinuatum","Pteronia pallens",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2872",249,"Osteospermum sinuatum","Crassula muscosa",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2873",249,"Osteospermum sinuatum","Galenia fruticosa",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2874",249,"Osteospermum sinuatum","Hereroa fimbriata",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2875",249,"Osteospermum sinuatum","Crassula deltoidea",3,3,"3_3","South Africa","Tierberg",77,4,0,0.8828
"2876",249,"Osteospermum sinuatum","Malephora lutea",3,NA,NA,"South Africa","Tierberg",77,4,0,0.8828
"2877",249,"Osteospermum sinuatum","Drimia intricata",3,NA,NA,"South Africa","Tierberg",77,4,0,0.8828
"2878",249,"Pteronia pallens","Crassula subaphylla",2,2,"2_2","South Africa","Tierberg",77,4,0,0.8828
"2879",249,"Pteronia pallens","Drosanthemum praecultum",2,3,"2_3","South Africa","Tierberg",77,4,0,0.8828
"2880",249,"Pteronia pallens","Ruschia spinosa",2,3,"2_3","South Africa","Tierberg",77,4,0,0.8828
"2881",249,"Pteronia pallens","Phyllobolus splendens",2,3,"2_3","South Africa","Tierberg",77,4,0,0.8828
"2882",249,"Pteronia pallens","Osteospermum sinuatum",2,3,"2_3","South Africa","Tierberg",77,4,0,0.8828
"2883",249,"Pteronia pallens","Hereroa latipetala",2,2,"2_2","South Africa","Tierberg",77,4,0,0.8828
"2884",249,"Pteronia pallens","Hereroa fimbriata",2,2,"2_2","South Africa","Tierberg",77,4,0,0.8828
"2885",249,"Pteronia pallens","Galenia fruticosa",2,2,"2_2","South Africa","Tierberg",77,4,0,0.8828
"2886",249,"Pteronia pallens","Crassula deltoidea",2,3,"2_3","South Africa","Tierberg",77,4,0,0.8828
"2887",249,"Pteronia pallens","Crassula muscosa",2,2,"2_2","South Africa","Tierberg",77,4,0,0.8828
"2888",249,"Pteronia pallens","Tetragonia spicata",2,3,"2_3","South Africa","Tierberg",77,4,0,0.8828
"2889",249,"Ruschia spinosa","Crassula subaphylla",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2890",249,"Ruschia spinosa","Osteospermum sinuatum",3,3,"3_3","South Africa","Tierberg",77,4,0,0.8828
"2891",249,"Ruschia spinosa","Crassula muscosa",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2892",249,"Ruschia spinosa","Drimia intricata",3,NA,NA,"South Africa","Tierberg",77,4,0,0.8828
"2893",249,"Ruschia spinosa","Galenia fruticosa",3,2,"3_2","South Africa","Tierberg",77,4,0,0.8828
"2894",249,"Ruschia spinosa","Tetragonia spicata",3,3,"3_3","South Africa","Tierberg",77,4,0,0.8828
"2895",249,"Ruschia spinosa","Brownanthus ciliatus",3,NA,NA,"South Africa","Tierberg",77,4,0,0.8828
"2896",250,"Bare","Drosanthemum praecultum",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2897",250,"Bare","Rosenia humilis",NA,2,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2898",250,"Bare","Monsonia crassicaulis",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2899",250,"Bare","Hermannia cuneifolia",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2900",250,"Bare","Ruschia spinosa",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2901",250,"Bare","Aristida congesta",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2902",250,"Bare","Pentzia incana",NA,2,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2903",250,"Bare","Enneapogon scaber",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2904",250,"Bare","Anacampseros arachnoides",NA,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2905",250,"Bare","Selago pulchra",NA,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2906",250,"Bare","Tribulus terrestris",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2907",250,"Bare","Trichodiadema sp.",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2908",250,"Bare","Helichrysum zeyheri",NA,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2909",250,"Bare","Lycium cinereum",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2910",250,"Bare","Crassula corallina",NA,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2911",250,"Bare","Blepharis capensis",NA,2,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2912",250,"Bare","Cynodon incompletus",NA,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2913",250,"Bare","Phymaspermum parvifolium",NA,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2914",250,"Bare","Senecio radicans",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2915",250,"Bare","Trichodiadema setuliferum",NA,3,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2916",250,"Bare","Thesium hystrix",NA,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2917",250,"Bare","Aristida diffusa",NA,2,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2918",250,"Hermannia cuneifolia","Ruschia spinosa",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2919",250,"Hermannia cuneifolia","Drosanthemum lique",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2920",250,"Hermannia cuneifolia","Senecio radicans",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2921",250,"Hermannia cuneifolia","Trichodiadema sp.",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2922",250,"Hermannia cuneifolia","Euphorbia ferox",3,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2923",250,"Hermannia cuneifolia","Aristida congesta",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2924",250,"Hermannia cuneifolia","Selago pulchra",3,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2925",250,"Hermannia cuneifolia","Trichodiadema setuliferum",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2926",250,"Hermannia cuneifolia","Pentzia incana",3,2,"3_2","South Africa","Wheatlands",78,1,3,0.8508
"2927",250,"Hermannia cuneifolia","Lycium cinereum",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2928",250,"Hermannia cuneifolia","Aristida diffusa",3,2,"3_2","South Africa","Wheatlands",78,1,3,0.8508
"2929",250,"Hermannia cuneifolia","Enneapogon scaber",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2930",250,"Hermannia cuneifolia","Monsonia crassicaulis",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2931",250,"Hermannia cuneifolia","Crassula capitella",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2932",250,"Hermannia cuneifolia","Asparagus striatus",3,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2933",250,"Hermannia cuneifolia","Thesium hystrix",3,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2934",250,"Hermannia cuneifolia","Duvalia caespitosa",3,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2935",250,"Pentzia incana","Trichodiadema sp.",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2936",250,"Pentzia incana","Euphorbia ferox",2,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2937",250,"Pentzia incana","Aristida congesta",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2938",250,"Pentzia incana","Monsonia crassicaulis",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2939",250,"Pentzia incana","Drosanthemum praecultum",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2940",250,"Pentzia incana","Ruschia spinosa",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2941",250,"Pentzia incana","Drosanthemum lique",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2942",250,"Pentzia incana","Enneapogon scaber",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2943",250,"Pentzia incana","Trichodiadema setuliferum",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2944",250,"Pentzia incana","Senecio radicans",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2945",250,"Pentzia incana","Bulb sp1",2,3,"2_3","South Africa","Wheatlands",78,1,3,0.8508
"2946",250,"Pentzia incana","Asparagus mucronatus",2,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2947",250,"Pentzia incana","Selago pulchra",2,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2948",250,"Ruschia spinosa","Enneapogon scaber",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2949",250,"Ruschia spinosa","Aristida congesta",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2950",250,"Ruschia spinosa","Lycium cinereum",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2951",250,"Ruschia spinosa","Monsonia crassicaulis",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2952",250,"Ruschia spinosa","Eriocephalus ericoides",3,2,"3_2","South Africa","Wheatlands",78,1,3,0.8508
"2953",250,"Ruschia spinosa","Trichodiadema sp.",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2954",250,"Ruschia spinosa","Pentzia incana",3,2,"3_2","South Africa","Wheatlands",78,1,3,0.8508
"2955",250,"Ruschia spinosa","Bulb sp1",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2956",250,"Ruschia spinosa","Hermannia cuneifolia",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2957",250,"Ruschia spinosa","Blepharis capensis",3,2,"3_2","South Africa","Wheatlands",78,1,3,0.8508
"2958",250,"Ruschia spinosa","Eriospermum paradoxum",3,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2959",250,"Ruschia spinosa","Limeum aethiopicum",3,2,"3_2","South Africa","Wheatlands",78,1,3,0.8508
"2960",250,"Ruschia spinosa","Euphorbia ferox",3,NA,NA,"South Africa","Wheatlands",78,1,3,0.8508
"2961",250,"Ruschia spinosa","Trichodiadema setuliferum",3,3,"3_3","South Africa","Wheatlands",78,1,3,0.8508
"2962",251,"Bare","Aristida congesta",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2963",251,"Bare","Ruschia spinosa",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2964",251,"Bare","Asparagus mucronatus",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2965",251,"Bare","Crassula muscosa",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2966",251,"Bare","Aristida diffusa",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2967",251,"Bare","Drosanthemum lique",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2968",251,"Bare","Enneapogon scaber",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2969",251,"Bare","Lycium cinereum",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2970",251,"Bare","Monsonia crassicaulis",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2971",251,"Bare","Drosanthemum praecultum",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2972",251,"Bare","Hypertelis bowkeriana",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2973",251,"Bare","Indigofera sessilifolia",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2974",251,"Bare","Euphorbia ferox",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2975",251,"Bare","Hermannia cuneifolia",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2976",251,"Bare","Bulbine frutescens",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2977",251,"Bare","Rosenia humilis",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2978",251,"Bare","Pentzia incana",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2979",251,"Bare","Crassula capitella",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2980",251,"Bare","Asparagus capensis",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2981",251,"Bare","Trichodiadema sp.",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2982",251,"Bare","Euphorbia caterviflora",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2983",251,"Bare","Selago pulchra",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2984",251,"Bare","Limeum aethiopicum",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2985",251,"Bare","Blepharis capensis",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2986",251,"Bare","Thesium hystrix",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2987",251,"Bare","Chrysocoma ciliata",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2988",251,"Bare","Senecio radicans",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2989",251,"Bare","Eriocephalus ericoides",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2990",251,"Euphorbia ferox","Senecio radicans",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2991",251,"Euphorbia ferox","Aristida diffusa",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2992",251,"Euphorbia ferox","Trichodiadema sp.",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2993",251,"Euphorbia ferox","Rosenia humilis",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2994",251,"Euphorbia ferox","Bulbine frutescens",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2995",251,"Euphorbia ferox","Indigofera sessilifolia",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2996",251,"Euphorbia ferox","Aristida congesta",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2997",251,"Euphorbia ferox","Ruschia spinosa",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2998",251,"Euphorbia ferox","Felicia hirsuta",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"2999",251,"Euphorbia ferox","Crassula muscosa",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3000",251,"Euphorbia ferox","Asparagus mucronatus",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3001",251,"Euphorbia ferox","Drosanthemum praecultum",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3002",251,"Euphorbia ferox","Pentzia incana",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3003",251,"Euphorbia ferox","Crassula tetragona",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3004",251,"Euphorbia ferox","Blepharis capensis",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3005",251,"Euphorbia ferox","Lycium cinereum",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3006",251,"Euphorbia ferox","Monsonia crassicaulis",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3007",251,"Euphorbia ferox","Drosanthemum lique",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3008",251,"Euphorbia ferox","Bulb sp1",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3009",251,"Euphorbia ferox","Crassula capitella",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3010",251,"Euphorbia ferox","Chrysocoma ciliata",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3011",251,"Euphorbia ferox","Anacampseros arachnoides",NA,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3012",251,"Euphorbia ferox","Eriocephalus ericoides",NA,2,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3013",251,"Euphorbia ferox","Othonna sedifolia",NA,3,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3014",251,"Monsonia crassicaulis","Ruschia spinosa",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3015",251,"Monsonia crassicaulis","Trichodiadema sp.",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3016",251,"Monsonia crassicaulis","Drosanthemum lique",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3017",251,"Monsonia crassicaulis","Bulbine frutescens",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3018",251,"Monsonia crassicaulis","Aristida congesta",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3019",251,"Monsonia crassicaulis","Anacampseros arachnoides",3,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3020",251,"Monsonia crassicaulis","Drosanthemum praecultum",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3021",251,"Monsonia crassicaulis","Indigofera sessilifolia",3,2,"3_2","South Africa","Wheatlands",78,2,2,0.8508
"3022",251,"Monsonia crassicaulis","Euphorbia ferox",3,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3023",251,"Monsonia crassicaulis","Aristida diffusa",3,2,"3_2","South Africa","Wheatlands",78,2,2,0.8508
"3024",251,"Monsonia crassicaulis","Crassula capitella",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3025",251,"Monsonia crassicaulis","Senecio acutifolius",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3026",251,"Monsonia crassicaulis","Lycium cinereum",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3027",251,"Monsonia crassicaulis","Crassula tetragona",3,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3028",251,"Monsonia crassicaulis","Felicia hirsuta",3,NA,NA,"South Africa","Wheatlands",78,2,2,0.8508
"3029",251,"Monsonia crassicaulis","Othonna sedifolia",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3030",251,"Monsonia crassicaulis","Blepharis capensis",3,2,"3_2","South Africa","Wheatlands",78,2,2,0.8508
"3031",251,"Monsonia crassicaulis","Pentzia incana",3,2,"3_2","South Africa","Wheatlands",78,2,2,0.8508
"3032",251,"Monsonia crassicaulis","Crassula muscosa",3,2,"3_2","South Africa","Wheatlands",78,2,2,0.8508
"3033",251,"Monsonia crassicaulis","Senecio radicans",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3034",251,"Monsonia crassicaulis","Chrysocoma ciliata",3,2,"3_2","South Africa","Wheatlands",78,2,2,0.8508
"3035",251,"Monsonia crassicaulis","Enneapogon scaber",3,3,"3_3","South Africa","Wheatlands",78,2,2,0.8508
"3036",251,"Pentzia incana","Aristida diffusa",2,2,"2_2","South Africa","Wheatlands",78,2,2,0.8508
